id;Box_ID;Descrizione
31441;47913;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO:  DA: 4074 A: 4078
31444;47916;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO:  DA: 4089 A: 4093
31456;47928;SERVIZIO: SEGRETERIA TECNICA | RESPONSABILE: ARIANNA DE MARCHI | DOCUMENTO: BP ZHUHI DA: 4149 A: 4153
31445;47917;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO:  DA: 4094 A: 4098
31466;47938;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 714 A: 
31448;47920;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO:  DA: 4109 A: 4113
31452;47924;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO:  DA: 4129 A: 4133
31450;47922;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO:  DA: 4119 A: 4123
32072;59955;#N/D
31451;47923;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO:  DA: 4124 A: 4128
31465;47937;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 756 A: 760
31454;47926;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO:  DA: 4139 A: 4143
31455;47927;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO:  DA: 4144 A: 4118
31458;47930;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 720 A: 724
31459;47931;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 725 A: 730
31460;47932;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 731 A: 736
31722;59424;#N/D
31461;47933;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 734 A: 
31462;47934;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 737 A: 741
31723;59425;#N/D
31463;47935;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 742 A: 749
31725;59427;#N/D
31464;47936;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 750 A: 755
31724;59426;#N/D
31468;47951;#N/D
31470;47953;#N/D
31469;47952;#N/D
31471;47954;#N/D
31472;47955;#N/D
31474;47957;#N/D
31473;47956;#N/D
31475;47958;#N/D
31478;47961;#N/D
31480;47963;#N/D
31479;47962;#N/D
31481;47964;#N/D
31482;47965;#N/D
31486;47969;#N/D
31484;47967;#N/D
31485;47968;#N/D
31488;59119;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN.00-PID-0021 A: UN,00-DW-1332
31515;59149;SERVIZIO: PREVENTIVI | RESPONSABILE: MORELLI | DOCUMENTO: OMSK DA:  A: 
31489;59120;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN,00-DW-13 A: UN,00-DW-15
31499;59130;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN,691-DW-14 A: UN,691-DW-17
31490;59121;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN,00-DW-15 A: UN,00-DW-16
31509;59141;SERVIZIO: PREVENTIVI | RESPONSABILE: MORELLI | DOCUMENTO: MIDOR DA: OVER ALL BD A: 
31491;59122;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN,00-DW-16 A: UN,00-DW-82
31501;59132;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN,701-DW-15 A: UN,701-DW-16
31492;59123;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN,501-PID A: UN,501-1573
31493;59124;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN,501-DW-15 A: UN,501-DW-17
31494;59125;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN,501-DW-17 A: UN,501-DW-34
31506;59137;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN,702-DW-20 A: UN,702-DW-34
31495;59126;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN,601-DW-00 A: UN,601-DW-15
31497;59128;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN,691-PID-0031 A: UN,691-DW-13
31496;59127;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN,601-DW-15 A: UN,691-DW-0031
31522;59157;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: SCIASCIA | DOCUMENTO: CERTIFICATI MEDICI DA: 728 A: 732
31503;59134;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN,702-DW-16 A: UN,702-DW-16
31512;59144;SERVIZIO: PREVENTIVI | RESPONSABILE: MORELLI | DOCUMENTO: MIDOR DA:  A: 
31504;59135;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: UN,702-DW-16 A: UN,702-DW-16
31513;59145;SERVIZIO: PREVENTIVI | RESPONSABILE: MORELLI | DOCUMENTO: MIDOR DA:  A: 
31520;59155;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: SCIASCIA | DOCUMENTO: CERTIFICATI MEDICI DA: 718 A: 722
31514;59146;SERVIZIO: PREVENTIVI | RESPONSABILE: MORELLI | DOCUMENTO: MIDOR DA:  A: 
31521;59156;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: SCIASCIA | DOCUMENTO: CERTIFICATI MEDICI DA: 723 A: 727
31519;59154;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: SCIASCIA | DOCUMENTO: CERTIFICATI MEDICI DA: 713 A: 717
31523;59158;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: SCIASCIA | DOCUMENTO: CERTIFICATI MEDICI DA: 733 A: 737
31526;59161;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CANTIERE DA: BOX 2 A: 
31538;59175;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: (BANK TRANSFERS - PETTI CASH) DA: 12 A: 17
31527;59162;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CANTIERE DA: BOX 3 A: 
31547;59186;SERVIZIO: TPIDL | RESPONSABILE: DI VIESTO | DOCUMENTO: VARIANTE CATANIA / AGUSTA DA: BOX 5 A: BOX 5
31528;59163;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CANTIERE DA: BOX 4 A: 
31529;59164;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CANTIERE DA: BOX 5 A: 
31531;59166;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CANTIERE DA: BOX 7 A: 
31535;59170;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CANTIERE DA: CFPO-0125 A: CFPO-0276
31532;59167;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CANTIERE DA: BOX 8 A: 
31533;59168;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CANTIERE DA: BOX 9 A: 
31537;59174;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: (BANK TRANSFERS - PETTI CASH) DA: 6 A: 11
31534;59169;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CANTIERE DA: CFPO-0001 A: CFPO-0124
31536;59171;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CANTIERE DA: CFSO-0001 A: CFSO-0112
31539;59176;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: (BANK TRANSFERS - PETTI CASH) DA: 18 A: 24
31541;59178;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: (BANK TRANSFERS - PETTI CASH) DA: 32 A: 36
31544;59182;SERVIZIO: TPIDL | RESPONSABILE: DI VIESTO | DOCUMENTO: VARIANTE CATANIA / AGUSTA DA: BOX 3 VOL 1 A: BOX 3 VOL 5
31542;59179;SERVIZIO: TPIDL | RESPONSABILE: DI VIESTO | DOCUMENTO: VARIANTE CATANIA / AGUSTA DA: BOX 1 VOL 1 A: BOX 1 VOL 5
31545;59184;SERVIZIO: TPIDL | RESPONSABILE: DI VIESTO | DOCUMENTO: VARIANTE CATANIA / AGUSTA DA: BOX 4 VOL 3 A: BOX 4 VOL 6
31549;59188;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: ZUGALLI | DOCUMENTO: FRONT OFFICE DA: 281 A: 285
31553;59193;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: DI CAVE | DOCUMENTO: LETTERE DI INTENTO ANNO 2012/2015 DA: IL-21 A: IL-24
31550;59190;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: ZUGALLI | DOCUMENTO:  FRONT OFFICE DA: 899 A: 903
31552;59192;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: DI CAVE | DOCUMENTO: TIPIEL SA ANNO 2012/2016 DA: CO-CDI-003 A: CO-CDI-007
31551;59191;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: ZUGALLI | DOCUMENTO:  FRONT OFFICE DA: 904 A: 909
32027;59790;SERVIZIO: SERVIZI GENERALI | RESPONSABILE: MIOTTI | DOCUMENTO:  DA: 1283 A: 1287
31554;59196;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE:  | DOCUMENTO: INVIO 2018 DA: 1 A: 6
31556;59198;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: MILONE | DOCUMENTO:  DA: 283 A: 287
31558;59201;#N/D
32084;59971;#N/D
31559;59213;#N/D
31560;59214;#N/D
31656;59344;#N/D
31603;59257;#N/D
31586;59240;#N/D
31582;59236;#N/D
31565;59219;#N/D
31567;59221;#N/D
31585;59239;#N/D
31568;59222;#N/D
31577;59231;#N/D
31569;59223;#N/D
31579;59233;#N/D
31570;59224;#N/D
31572;59226;#N/D
31571;59225;#N/D
31575;59229;#N/D
31573;59227;#N/D
31601;59255;#N/D
31574;59228;#N/D
31604;59258;#N/D
31576;59230;#N/D
31584;59238;#N/D
31578;59232;#N/D
31610;59277;#N/D
31580;59234;#N/D
31592;59246;#N/D
31581;59235;#N/D
31587;59241;#N/D
31583;59237;#N/D
31602;59256;#N/D
31588;59242;#N/D
31606;59263;#N/D
31589;59243;#N/D
31613;59285;#N/D
31590;59244;#N/D
31605;59261;#N/D
31591;59245;#N/D
31596;59250;#N/D
31593;59247;#N/D
31594;59248;#N/D
31595;59249;#N/D
31600;59254;#N/D
31597;59251;#N/D
31598;59252;#N/D
31599;59253;#N/D
31624;59301;#N/D
31607;59264;#N/D
31608;59270;#N/D
31609;59273;#N/D
31641;59326;#N/D
31611;59283;#N/D
31647;59335;#N/D
31612;59284;#N/D
31623;59300;#N/D
31614;59286;#N/D
31618;59292;#N/D
31615;59288;#N/D
31616;59290;#N/D
31617;59291;#N/D
31620;59295;#N/D
31635;59316;#N/D
31622;59299;#N/D
31637;59320;#N/D
31625;59302;#N/D
31628;59305;#N/D
31626;59303;#N/D
31627;59304;#N/D
31629;59306;#N/D
31634;59315;#N/D
31630;59308;#N/D
31632;59311;#N/D
31631;59310;#N/D
31650;59338;#N/D
31633;59314;#N/D
31636;59317;#N/D
31638;59322;#N/D
31643;59329;#N/D
31640;59324;#N/D
31648;59336;#N/D
31642;59327;#N/D
31679;59369;#N/D
31646;59334;#N/D
31645;59333;#N/D
31649;59337;#N/D
31652;59340;#N/D
31655;59343;#N/D
31654;59342;#N/D
31659;59347;#N/D
31661;59349;#N/D
31663;59351;#N/D
31680;59370;#N/D
31673;59362;#N/D
31678;59367;#N/D
31674;59363;#N/D
31675;59364;#N/D
31676;59365;#N/D
31681;59371;#N/D
31677;59366;#N/D
31682;59373;#N/D
31683;59374;#N/D
31684;59375;#N/D
31686;59377;#N/D
31688;59379;#N/D
31689;59380;#N/D
31738;59440;#N/D
31690;59381;#N/D
31691;59382;#N/D
31692;59383;#N/D
31693;59384;#N/D
31694;59385;#N/D
31695;59388;SERVIZIO: START-UP | RESPONSABILE: CLAPIZ | DOCUMENTO: MANUALI OPERATIVI DA:  A: 
31696;59389;SERVIZIO: START-UP | RESPONSABILE: CLAPIZ | DOCUMENTO: MANUALI OPERATIVI DA:  A: 
31697;59390;SERVIZIO: START-UP | RESPONSABILE: CLAPIZ | DOCUMENTO: MANUALI OPERATIVI DA:  A: 
31702;59395;SERVIZIO: START-UP | RESPONSABILE: CLAPIZ | DOCUMENTO: MANUALI OPERATIVI DA:  A: 
31698;59391;SERVIZIO: START-UP | RESPONSABILE: CLAPIZ | DOCUMENTO: MANUALI OPERATIVI DA:  A: 
31885;59633;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 2015 DA: 25 A: 29
31699;59392;SERVIZIO: START-UP | RESPONSABILE: CLAPIZ | DOCUMENTO: MANUALI OPERATIVI DA:  A: 
31700;59393;SERVIZIO: START-UP | RESPONSABILE: CLAPIZ | DOCUMENTO: MANUALI OPERATIVI DA:  A: 
31701;59394;SERVIZIO: START-UP | RESPONSABILE: CLAPIZ | DOCUMENTO: MANUALI OPERATIVI DA:  A: 
31703;59396;SERVIZIO: START-UP | RESPONSABILE: CLAPIZ | DOCUMENTO: MANUALI OPERATIVI DA:  A: 
31704;59397;SERVIZIO: START-UP | RESPONSABILE: CLAPIZ | DOCUMENTO: MANUALI OPERATIVI DA:  A: 
31706;59399;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: FATTURE DA: VOL 6 A: VOL 9
31707;59402;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: SCIASCIA | DOCUMENTO: CERTIFICATI MEDICI DA: 743 A: 747
31709;59404;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: SCIASCIA | DOCUMENTO: CERTIFICATI MEDICI DA: 753 A: 757
31712;59408;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: MILONE | DOCUMENTO:  DA: 314 A: 318
31764;59501;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3635 A: 3639
31713;59409;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: MILONE | DOCUMENTO:  DA: 319 A: 324
31763;59500;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3630 A: 3634
31714;59411;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: DW DA: 00-PFD-0010,01 A: 07-DW-1950,01
31768;59506;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3660 A: 3664
31878;59624;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: (31) RINALDI A: (33) SAUZA
31882;59628;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: (43) CIOFO MILANO A: (45) VESTRI MILANO
31717;59417;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: 2008 DA: VOL 2 A: VOL 5
31718;59418;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: CASCIATO | DOCUMENTO:  DA: 132 A: 136
31791;59530;#N/D
31719;59421;#N/D
31721;59423;#N/D
31720;59422;#N/D
31729;59431;#N/D
31741;59443;#N/D
31730;59432;#N/D
31733;59435;#N/D
31731;59433;#N/D
31732;59434;#N/D
31736;59438;#N/D
31743;59445;#N/D
31739;59441;#N/D
31740;59442;#N/D
31744;59463;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2016 DA: 59 A: 63
31786;59524;#N/D
31745;59474;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TOSCANO | DOCUMENTO: BACF DA: 1150 A: 1154
31746;59475;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TOSCANO | DOCUMENTO: BACF DA: 1155 A: 1159
31747;59476;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TOSCANO | DOCUMENTO: BACF DA: 1160 A: 1164
31749;59480;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TOSCANO | DOCUMENTO: BACF DA: 1180 A: 1184
31926;59679;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: FATTURE DA: 3448 A: 3452
31750;59487;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TOSCANO | DOCUMENTO: GIORNALE BOLLATO DA: 320 A: 324
31751;59488;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3575 A: 3579
31827;59572;#N/D
31752;59489;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3580 A: 3584
31775;59513;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3695 A: 3698
31753;59490;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3585 A: 3589
31754;59491;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3590 A: 3594
31812;59555;#N/D
31755;59492;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3595 A: 3599
31756;59493;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3600 A: 3604
31758;59495;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3590 A: 3594
31770;59508;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3671 A: 3675
31773;59511;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3686 A: 3690
31759;59496;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3610 A: 3614
31874;59620;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: (19) GALIANI A: (21) LANCIOTTI
31761;59498;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3620 A: 3624
31762;59499;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3625 A: 3629
31765;59502;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3640 A: 3644
31831;59576;SERVIZIO: INGEGNERIA | RESPONSABILE: DI VIESTO | DOCUMENTO: AG DA: 410 A: VOL 1
31766;59503;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3645 A: 3649
31815;59559;#N/D
31767;59505;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3655 A: 3659
31772;59510;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: 2017 DA: 3681 A: 3685
31893;59641;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 2015 DA: 65 A: 69
31776;59514;#N/D
31903;59652;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: FATTURE DA: 4180 A: 4184
31777;59515;#N/D
31780;59518;#N/D
31778;59516;#N/D
31787;59525;#N/D
31779;59517;#N/D
31781;59519;#N/D
32142;60044;#N/D
31782;59520;#N/D
32145;60047;#N/D
31872;59618;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: (13) D' ONOFRIO A: (15) DI SANTO
31785;59523;#N/D
31790;59529;#N/D
31788;59526;#N/D
32137;60039;#N/D
31789;59527;#N/D
31792;59531;#N/D
31813;59556;#N/D
31793;59532;#N/D
31826;59571;#N/D
31794;59533;#N/D
31796;59536;#N/D
31805;59546;#N/D
31797;59538;#N/D
31802;59543;#N/D
31798;59539;#N/D
31801;59542;#N/D
31803;59544;#N/D
31809;59550;#N/D
31806;59547;#N/D
31807;59548;#N/D
31810;59551;#N/D
31943;59698;#N/D
31811;59552;#N/D
31814;59557;#N/D
31869;59615;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: (4) BRAGAGLIA A: (6) CARUSO
31816;59560;#N/D
31817;59561;#N/D
31819;59563;#N/D
31821;59565;#N/D
31820;59564;#N/D
31879;59625;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: (34) SAVI A: (36) TORRISI
31823;59567;#N/D
31846;59592;#N/D
31825;59570;#N/D
31871;59617;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: (10) CECCARELLI A: (12) D' ANGELO
31836;59581;SERVIZIO: INGEGNERIA | RESPONSABILE: DI VIESTO | DOCUMENTO: AG DA: 410 A: VOL 3
31864;59610;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 768 A: 
31832;59577;SERVIZIO: INGEGNERIA | RESPONSABILE: DI VIESTO | DOCUMENTO: AG DA: 410 A: VOL 2
31854;59600;#N/D
31833;59578;SERVIZIO: INGEGNERIA | RESPONSABILE: DI VIESTO | DOCUMENTO: AG DA: 410 A: VOL 3
31841;59587;#N/D
31834;59579;SERVIZIO: INGEGNERIA | RESPONSABILE: DI VIESTO | DOCUMENTO: AG DA: 410 A: VOL 4
31852;59598;#N/D
31835;59580;SERVIZIO: INGEGNERIA | RESPONSABILE: DI VIESTO | DOCUMENTO: AG DA: 410 A: VOL 4
31837;59582;SERVIZIO: INGEGNERIA | RESPONSABILE: DI VIESTO | DOCUMENTO: AG DA: 410 A: VOL 2
31845;59591;#N/D
31838;59583;SERVIZIO: INGEGNERIA | RESPONSABILE: DI VIESTO | DOCUMENTO: AG DA: 410 A: VOL 1
31839;59584;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: FATTURE DA: 3498 A: 3502
31933;59686;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: FATTURE DA: 3483 A: 3487
31840;59585;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: FATTURE DA: 3503 A: 3507
31930;59683;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: FATTURE DA: 3468 A: 3472
31842;59588;#N/D
31843;59589;#N/D
31875;59621;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: (22) LANDOLFO A: (24) MARRUCCI
31844;59590;#N/D
31884;59630;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: 50 A: 54
31847;59593;#N/D
31848;59594;#N/D
31849;59595;#N/D
31850;59596;#N/D
31851;59597;#N/D
31853;59599;#N/D
31855;59601;#N/D
31856;59602;#N/D
31857;59603;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 760 A: 
31858;59604;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 761 A: 762
31859;59605;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 763 A: 
31860;59606;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 764 A: 
31865;59611;#N/D
31861;59607;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 765 A: 
31883;59629;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: 46 A: 49
31862;59608;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 766 A: 
31863;59609;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 767 A: 
31866;59612;#N/D
31867;59613;#N/D
31868;59614;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: (1) ACHILLI A: (3) BOVE
31873;59619;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: (16) DI SERIO A: (18) GALESSI
31880;59626;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: (37) TORSELLI A: (39) VOLPE
31876;59622;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: (25) MARSIGLIA A: (27) PAPA
32136;60038;#N/D
31877;59623;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: (28) PARIS A: (30) RIGHINI
31907;59656;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: ROSSI F | DOCUMENTO: FORM DA: FORM 65 A: FORM 69
31881;59627;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BALDINO | DOCUMENTO: ANNO 2017 DA: (40) VOLPICELLI A: (42) CIOCCI MILANO
31909;59658;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: ROSSI F | DOCUMENTO: FORM DA: FORM 76 A: FORM 81
31890;59638;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 2015 DA: 50 A: 54
31891;59639;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 2015 DA: 55 A: 59
31892;59640;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 2015 DA: 60 A: 64
31894;59642;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 2015 DA: 70 A: 73
31895;59644;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: FATTURE DA: 3557 A: 3560
31899;59648;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO: FATTURE DA: 4160 A: 4164
